198 264 1 [1, -1, 0, 0, 0, 0, 0, 1, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 235 1 [1, -1, -1, 0, 0, 0, 0, 0, 1] 2 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 236 1 [1, -1, 0, -1, 0, 0, 0, 0, 1] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 237 1 [1, -1, 0, 0, -1, 0, 0, 0, 1] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 238 1 [1, -1, 0, 0, 0, -1, 0, 0, 1] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 239 1 [1, -1, 0, 0, 0, 0, -1, 0, 1] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
199 240 1 [1, -1, 0, 0, 0, 0, 0, -1, 1] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
179 287 1 [1, 1, -1, -1, 0, 0, 0, 0, 0] 3 {'N': 220, 'W': -210, 'Q': -0.9545454545454546, 'P': None}
179 288 1 [1, 1, -1, 0, -1, 0, 0, 0, 0] 4 {'N': 185, 'W': -171, 'Q': -0.9243243243243243, 'P': None}
179 289 1 [1, 1, -1, 0, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
179 290 1 [1, 1, -1, 0, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
179 291 1 [1, 1, -1, 0, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
179 292 1 [1, 1, -1, 0, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
180 271 1 [1, -1, -1, 1, 0, 0, 0, 0, 0] 1 {'N': 395, 'W': -381, 'Q': -0.9645569620253165, 'P': None}
180 272 1 [1, 0, -1, 1, -1, 0, 0, 0, 0] 4 {'N': 3, 'W': 1, 'Q': 0.3333333333333333, 'P': None}
180 273 1 [1, 0, -1, 1, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
180 274 1 [1, 0, -1, 1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
180 275 1 [1, 0, -1, 1, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
180 276 1 [1, 0, -1, 1, 0, 0, 0, 0, -1] 8 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
181 389 1 [1, -1, -1, 0, 1, 0, 0, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
181 390 1 [1, 0, -1, -1, 1, 0, 0, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
181 391 1 [1, 0, -1, 0, 1, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
181 392 1 [1, 0, -1, 0, 1, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
181 393 1 [1, 0, -1, 0, 1, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
181 394 1 [1, 0, -1, 0, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
182 218 1 [1, -1, -1, 0, 0, 1, 0, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
182 219 1 [1, 0, -1, -1, 0, 1, 0, 0, 0] 3 {'N': 1, 'W': 0, 'Q': 0.0, 'P': None}
182 220 1 [1, 0, -1, 0, -1, 1, 0, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
182 221 1 [1, 0, -1, 0, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
182 222 1 [1, 0, -1, 0, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
182 223 1 [1, 0, -1, 0, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 224 1 [1, -1, -1, 0, 0, 0, 0, 1, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 225 1 [1, 0, -1, -1, 0, 0, 0, 1, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 226 1 [1, 0, -1, 0, -1, 0, 0, 1, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 227 1 [1, 0, -1, 0, 0, -1, 0, 1, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 228 1 [1, 0, -1, 0, 0, 0, -1, 1, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
184 229 1 [1, 0, -1, 0, 0, 0, 0, 1, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 160 1 [1, -1, 0, 0, -1, 0, 1, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 161 1 [1, 0, -1, 0, -1, 0, 1, 0, 0] 2 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 162 1 [1, 0, 0, -1, -1, 0, 1, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 163 1 [1, 0, 0, 0, -1, -1, 1, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 164 1 [1, 0, 0, 0, -1, 0, 1, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
124 165 1 [1, 0, 0, 0, -1, 0, 1, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 154 1 [1, -1, 0, 0, -1, 0, 0, 0, 1] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 155 1 [1, 0, -1, 0, -1, 0, 0, 0, 1] 2 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 156 1 [1, 0, 0, -1, -1, 0, 0, 0, 1] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 157 1 [1, 0, 0, 0, -1, -1, 0, 0, 1] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 158 1 [1, 0, 0, 0, -1, 0, -1, 0, 1] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
126 159 1 [1, 0, 0, 0, -1, 0, 0, -1, 1] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
241 690 1 [-1, 1, 1, -1, 0, 0, 0, 0, 0] 3 {'N': 87, 'W': -73, 'Q': -0.8390804597701149, 'P': None}
241 691 1 [-1, 1, 1, 0, -1, 0, 0, 0, 0] 4 {'N': 101, 'W': -4, 'Q': -0.039603960396039604, 'P': None}
241 692 1 [-1, 1, 1, 0, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
241 693 1 [-1, 1, 1, 0, 0, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
241 694 1 [-1, 1, 1, 0, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
241 695 1 [-1, 1, 1, 0, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
242 265 1 [-1, 1, -1, 1, 0, 0, 0, 0, 0] 2 {'N': 88, 'W': -6, 'Q': -0.06818181818181818, 'P': None}
242 266 1 [-1, 1, 0, 1, -1, 0, 0, 0, 0] 4 {'N': 80, 'W': -2, 'Q': -0.025, 'P': None}
242 267 1 [-1, 1, 0, 1, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 0, 'Q': 0.0, 'P': None}
242 268 1 [-1, 1, 0, 1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
242 269 1 [-1, 1, 0, 1, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
242 270 1 [-1, 1, 0, 1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
243 309 1 [-1, 1, -1, 0, 1, 0, 0, 0, 0] 2 {'N': 159, 'W': -4, 'Q': -0.025157232704402517, 'P': None}
243 310 1 [-1, 1, 0, -1, 1, 0, 0, 0, 0] 3 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
243 311 1 [-1, 1, 0, 0, 1, -1, 0, 0, 0] 5 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
243 312 1 [-1, 1, 0, 0, 1, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
243 313 1 [-1, 1, 0, 0, 1, 0, 0, -1, 0] 7 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
243 314 1 [-1, 1, 0, 0, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
244 293 1 [-1, 1, -1, 0, 0, 1, 0, 0, 0] 2 {'N': 3, 'W': -1, 'Q': -0.3333333333333333, 'P': None}
244 294 1 [-1, 1, 0, -1, 0, 1, 0, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
244 295 1 [-1, 1, 0, 0, -1, 1, 0, 0, 0] 4 {'N': 1, 'W': 0, 'Q': 0.0, 'P': None}
244 296 1 [-1, 1, 0, 0, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
244 297 1 [-1, 1, 0, 0, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
244 298 1 [-1, 1, 0, 0, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
100 459 1 [1, 1, -1, -1, 0, 0, 0, 0, 0] 3 {'N': 134, 'W': -123, 'Q': -0.917910447761194, 'P': None}
100 460 1 [1, 1, -1, 0, -1, 0, 0, 0, 0] 4 {'N': 144, 'W': -64, 'Q': -0.4444444444444444, 'P': None}
100 461 1 [1, 1, -1, 0, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
100 462 1 [1, 1, -1, 0, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
100 463 1 [1, 1, -1, 0, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
100 464 1 [1, 1, -1, 0, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
101 212 1 [-1, 1, -1, 1, 0, 0, 0, 0, 0] 0 {'N': 146, 'W': -5, 'Q': -0.03424657534246575, 'P': None}
101 213 1 [0, 1, -1, 1, -1, 0, 0, 0, 0] 4 {'N': 154, 'W': -69, 'Q': -0.44805194805194803, 'P': None}
101 214 1 [0, 1, -1, 1, 0, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
101 215 1 [0, 1, -1, 1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
101 216 1 [0, 1, -1, 1, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': 0, 'Q': 0.0, 'P': None}
101 217 1 [0, 1, -1, 1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 356 1 [-1, 1, -1, 0, 0, 1, 0, 0, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 357 1 [0, 1, -1, -1, 0, 1, 0, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 358 1 [0, 1, -1, 0, -1, 1, 0, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 359 1 [0, 1, -1, 0, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 360 1 [0, 1, -1, 0, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
103 361 1 [0, 1, -1, 0, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 332 1 [-1, 1, -1, 0, 0, 0, 1, 0, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 333 1 [0, 1, -1, -1, 0, 0, 1, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 334 1 [0, 1, -1, 0, -1, 0, 1, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 335 1 [0, 1, -1, 0, 0, -1, 1, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 336 1 [0, 1, -1, 0, 0, 0, 1, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
104 337 1 [0, 1, -1, 0, 0, 0, 1, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 326 1 [-1, 1, -1, 0, 0, 0, 0, 1, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 327 1 [0, 1, -1, -1, 0, 0, 0, 1, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 328 1 [0, 1, -1, 0, -1, 0, 0, 1, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 329 1 [0, 1, -1, 0, 0, -1, 0, 1, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 330 1 [0, 1, -1, 0, 0, 0, -1, 1, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
105 331 1 [0, 1, -1, 0, 0, 0, 0, 1, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
93 338 1 [1, 1, -1, -1, 0, 0, 0, 0, 0] 2 {'N': 207, 'W': -193, 'Q': -0.9323671497584541, 'P': None}
93 339 1 [1, 1, 0, -1, -1, 0, 0, 0, 0] 4 {'N': 6, 'W': -4, 'Q': -0.6666666666666666, 'P': None}
93 340 1 [1, 1, 0, -1, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
93 341 1 [1, 1, 0, -1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
93 342 1 [1, 1, 0, -1, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
93 343 1 [1, 1, 0, -1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
94 520 1 [-1, 1, 1, -1, 0, 0, 0, 0, 0] 0 {'N': 75, 'W': -65, 'Q': -0.8666666666666667, 'P': None}
94 521 1 [0, 1, 1, -1, -1, 0, 0, 0, 0] 4 {'N': 86, 'W': -86, 'Q': -1.0, 'P': None}
94 522 1 [0, 1, 1, -1, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
94 523 1 [0, 1, 1, -1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
94 524 1 [0, 1, 1, -1, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
94 525 1 [0, 1, 1, -1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
95 526 1 [-1, 1, 0, -1, 1, 0, 0, 0, 0] 0 {'N': 87, 'W': -59, 'Q': -0.6781609195402298, 'P': None}
95 527 1 [0, 1, -1, -1, 1, 0, 0, 0, 0] 2 {'N': 85, 'W': -75, 'Q': -0.8823529411764706, 'P': None}
95 528 1 [0, 1, 0, -1, 1, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
95 529 1 [0, 1, 0, -1, 1, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
95 530 1 [0, 1, 0, -1, 1, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
95 531 1 [0, 1, 0, -1, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
96 114 1 [-1, 1, 0, -1, 0, 1, 0, 0, 0] 0 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
96 115 1 [0, 1, -1, -1, 0, 1, 0, 0, 0] 2 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
96 116 1 [0, 1, 0, -1, -1, 1, 0, 0, 0] 4 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
96 117 1 [0, 1, 0, -1, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
96 118 1 [0, 1, 0, -1, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
96 119 1 [0, 1, 0, -1, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
134 350 1 [-1, 1, 1, -1, 0, 0, 0, 0, 0] 3 {'N': 85, 'W': -73, 'Q': -0.8588235294117647, 'P': None}
134 351 1 [-1, 1, 1, 0, -1, 0, 0, 0, 0] 4 {'N': 80, 'W': -28, 'Q': -0.35, 'P': None}
134 352 1 [-1, 1, 1, 0, 0, -1, 0, 0, 0] 5 {'N': 80, 'W': -4, 'Q': -0.05, 'P': None}
134 353 1 [-1, 1, 1, 0, 0, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
134 354 1 [-1, 1, 1, 0, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
134 355 1 [-1, 1, 1, 0, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
135 448 1 [-1, -1, 1, 1, 0, 0, 0, 0, 0] 1 {'N': 140, 'W': -125, 'Q': -0.8928571428571429, 'P': None}
135 449 1 [-1, 0, 1, 1, -1, 0, 0, 0, 0] 4 {'N': 149, 'W': -5, 'Q': -0.03355704697986577, 'P': None}
135 450 1 [-1, 0, 1, 1, 0, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
135 451 1 [-1, 0, 1, 1, 0, 0, -1, 0, 0] 6 {'N': 4, 'W': -1, 'Q': -0.25, 'P': None}
135 452 1 [-1, 0, 1, 1, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
135 453 1 [-1, 0, 1, 1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 401 1 [-1, -1, 1, 0, 1, 0, 0, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 402 1 [-1, 0, 1, -1, 1, 0, 0, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 403 1 [-1, 0, 1, 0, 1, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 404 1 [-1, 0, 1, 0, 1, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 405 1 [-1, 0, 1, 0, 1, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
136 406 1 [-1, 0, 1, 0, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 378 1 [-1, -1, 1, 0, 0, 0, 1, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 379 1 [-1, 0, 1, -1, 0, 0, 1, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 380 1 [-1, 0, 1, 0, -1, 0, 1, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 381 1 [-1, 0, 1, 0, 0, -1, 1, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 382 1 [-1, 0, 1, 0, 0, 0, 1, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
138 383 1 [-1, 0, 1, 0, 0, 0, 1, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 372 1 [-1, -1, 1, 0, 0, 0, 0, 1, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 373 1 [-1, 0, 1, -1, 0, 0, 0, 1, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 374 1 [-1, 0, 1, 0, -1, 0, 0, 1, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 375 1 [-1, 0, 1, 0, 0, -1, 0, 1, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 376 1 [-1, 0, 1, 0, 0, 0, -1, 1, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
139 377 1 [-1, 0, 1, 0, 0, 0, 0, 1, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
172 436 1 [1, -1, 1, -1, 0, 0, 0, 0, 0] 3 {'N': 62, 'W': -17, 'Q': -0.27419354838709675, 'P': None}
172 437 1 [1, -1, 1, 0, -1, 0, 0, 0, 0] 4 {'N': 52, 'W': -44, 'Q': -0.8461538461538461, 'P': None}
172 438 1 [1, -1, 1, 0, 0, -1, 0, 0, 0] 5 {'N': 59, 'W': -41, 'Q': -0.6949152542372882, 'P': None}
172 439 1 [1, -1, 1, 0, 0, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
172 440 1 [1, -1, 1, 0, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
172 441 1 [1, -1, 1, 0, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
173 344 1 [-1, -1, 1, 1, 0, 0, 0, 0, 0] 0 {'N': 94, 'W': -72, 'Q': -0.7659574468085106, 'P': None}
173 345 1 [0, -1, 1, 1, -1, 0, 0, 0, 0] 4 {'N': 97, 'W': -57, 'Q': -0.5876288659793815, 'P': None}
173 346 1 [0, -1, 1, 1, 0, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
173 347 1 [0, -1, 1, 1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
173 348 1 [0, -1, 1, 1, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
173 349 1 [0, -1, 1, 1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
174 417 1 [-1, -1, 1, 0, 1, 0, 0, 0, 0] 0 {'N': 93, 'W': -85, 'Q': -0.9139784946236559, 'P': None}
174 418 1 [0, -1, 1, -1, 1, 0, 0, 0, 0] 3 {'N': 88, 'W': -54, 'Q': -0.6136363636363636, 'P': None}
174 419 1 [0, -1, 1, 0, 1, -1, 0, 0, 0] 5 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
174 420 1 [0, -1, 1, 0, 1, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
174 421 1 [0, -1, 1, 0, 1, 0, 0, -1, 0] 7 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
174 422 1 [0, -1, 1, 0, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 509 1 [-1, -1, 1, 0, 0, 1, 0, 0, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 510 1 [0, -1, 1, -1, 0, 1, 0, 0, 0] 3 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 511 1 [0, -1, 1, 0, -1, 1, 0, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 512 1 [0, -1, 1, 0, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 513 1 [0, -1, 1, 0, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
175 514 1 [0, -1, 1, 0, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
423 706 1 [1, -1, 1, -1, 0, 0, 0, 0, 0] 1 {'N': 265, 'W': -250, 'Q': -0.9433962264150944, 'P': None}
423 707 1 [1, 0, 1, -1, -1, 0, 0, 0, 0] 4 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
423 708 1 [1, 0, 1, -1, 0, -1, 0, 0, 0] 5 {'N': 1, 'W': -1, 'Q': -1.0, 'P': None}
423 709 1 [1, 0, 1, -1, 0, 0, -1, 0, 0] 6 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
423 710 1 [1, 0, 1, -1, 0, 0, 0, -1, 0] 7 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
423 711 1 [1, 0, 1, -1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
424 777 1 [-1, 1, 1, -1, 0, 0, 0, 0, 0] 0 {'N': 102, 'W': -94, 'Q': -0.9215686274509803, 'P': None}
424 778 1 [0, 1, 1, -1, -1, 0, 0, 0, 0] 4 {'N': 82, 'W': -70, 'Q': -0.8536585365853658, 'P': None}
424 779 1 [0, 1, 1, -1, 0, -1, 0, 0, 0] 5 {'N': 89, 'W': -81, 'Q': -0.9101123595505618, 'P': None}
424 780 1 [0, 1, 1, -1, 0, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
424 781 1 [0, 1, 1, -1, 0, 0, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
424 782 1 [0, 1, 1, -1, 0, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
425 489 1 [-1, 0, 1, -1, 1, 0, 0, 0, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
425 490 1 [0, -1, 1, -1, 1, 0, 0, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
425 491 1 [0, 0, 1, -1, 1, -1, 0, 0, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
425 492 1 [0, 0, 1, -1, 1, 0, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
425 493 1 [0, 0, 1, -1, 1, 0, 0, -1, 0] 7 {'N': 1, 'W': 1, 'Q': 1.0, 'P': None}
425 494 1 [0, 0, 1, -1, 1, 0, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 532 1 [-1, 0, 1, -1, 0, 1, 0, 0, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 533 1 [0, -1, 1, -1, 0, 1, 0, 0, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 534 1 [0, 0, 1, -1, -1, 1, 0, 0, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 535 1 [0, 0, 1, -1, 0, 1, -1, 0, 0] 6 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 536 1 [0, 0, 1, -1, 0, 1, 0, -1, 0] 7 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
426 537 1 [0, 0, 1, -1, 0, 1, 0, 0, -1] 8 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
428 430 1 [-1, 0, 1, -1, 0, 0, 0, 1, 0] 0 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
428 431 1 [0, -1, 1, -1, 0, 0, 0, 1, 0] 1 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
428 432 1 [0, 0, 1, -1, -1, 0, 0, 1, 0] 4 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
428 433 1 [0, 0, 1, -1, 0, -1, 0, 1, 0] 5 {'N': 0, 'W': 0, 'Q': 0, 'P': None}
